transaction_id,account_id,customer_id,merchant_name,store_name,card_number,card_type,card_expire_date,transaction_type,transaction_status,amount,currency,terminal_currency,timestamp_initiated,timestamp_completed,failure_reason_code,failure_description,retry_count,device_id,ip_address,geo_location,is_voided,settlement_status,voided_timestamp,banking_charge,settled_amount,settlement_timestamp,created_by,created_at,is_anomaly,anomaly_type,has_high_amount,has_long_duration,has_odd_hour,has_expiring_card,has_geo_far,rule_anomalies,is_anomaly_suspected_supervised,transaction_duration,settlement_delay_days,currency_mismatch_flag,status_fail_flag,charge_percent,amount_per_minute,iso_anomaly,iso_score,is_anomaly_suspected_UnSupervised,iso_anomaly_reason
34ab0bde-263d-493f-886d-638b1c8b7fce,4b8e17e5-7b7e-4465-b419-923e849eb94f,cd613970-7c83-4fac-a872-1c2ef67cd59a,"Brown, Valdez and James",LLC,3590554138215450,AMEX,03/2028,ONLINE,FAILED,2394.43,EUR,INR,2025-07-18T09:12:21,2025-07-18T10:40:21,VmrJ,Police tree who who.,1,e9e86565-0e0f-4dd2-a998-ad49bcf0ad86,119.96.127.115,"-50.8983,83.0722",0,SETTLED,,23.94,2370.49,2025-07-18T10:40:21,bgrant,2025-08-11T09:53:29.488449,False,NORMAL,False,True,False,False,False,long_duration,False,88.0,0.0,1,1,0.009998204165500768,27.17854710556186,False,95.11324067715827,False,normal
6822c2d7-273c-40f6-a2e7-f9a6c0e5ee77,8f22ce35-6835-400a-b6d4-39fd36d3e4ca,a064fbaf-f638-4d64-bc04-f87d4d4de5a8,"Davila, Hernandez and Green",PLC,589394834065,AMEX,04/2029,OFFLINE,FAILED,3022.74,USD,INR,2025-07-22T11:48:55,2025-07-22T12:29:55,qwYJ,Learn within and old.,1,4193bd08-163d-487a-bbf7-f37ba2c6050b,139.91.208.69,"-68.8038,-162.3132",0,NOT SETTLED,,30.23,2992.51,2025-07-23T12:29:55,tonyarogers,2025-08-11T09:53:29.489584,False,NORMAL,False,False,False,False,False,none,False,41.0,1.0,1,1,0.01000086014675427,73.54598540145984,False,99.3186955518445,False,normal
34a84d60-4f8d-4098-864f-604ab662332e,8e765f56-8642-4e23-9674-72fc936d163e,eeea2c9e-e255-4c93-b855-fe72f3fafc44,Suarez Group,and Sons,503846824186,MASTERCARD,04/2026,OFFLINE,FAILED,3261.16,INR,INR,2025-07-27T20:42:19,2025-07-27T22:28:19,Hmrh,Poor black wish according sea concern as.,1,e9950359-d94b-4194-81c5-f6b84177a831,144.102.37.119,"-17.0322,104.5580",0,SETTLED,,32.61,3228.55,2025-07-29T22:28:19,jessica62,2025-08-11T09:53:29.490240,False,NORMAL,False,True,False,False,False,long_duration,False,106.0,2.0,0,1,0.009999509377031486,30.73666352497644,False,86.96645802037958,False,normal
ed2bf6dd-a3f7-4ca0-9ad4-ba0138ad126d,6e1a3ebc-47c0-4b64-9ccd-dae32d2ed6a2,e90406a9-be8f-4725-b4b9-bd288564b844,Huang Inc,PLC,4164867391542392,AMEX,03/2029,ONLINE,FAILED,4622.66,USD,EUR,2025-07-31T19:05:19,2025-07-31T21:03:19,eaeV,Situation debate group compare explain good discuss want.,2,ab72ef43-3602-45e0-9c90-2860f90acab5,208.12.250.202,"-13.1712,-94.5659",0,NOT SETTLED,,46.23,4576.43,2025-08-01T21:03:19,araymond,2025-08-11T09:53:29.491119,False,NORMAL,True,True,False,False,False,long_duration,False,118.0,1.0,1,1,0.010000735507262052,39.14191363251482,False,82.6723035772878,False,normal
f298bf19-4e10-4d33-8d6c-9ca8fd2b0a4f,c60f1ccf-3788-4c95-a751-32666a8fd92b,27dbe467-3076-4b6a-b0fd-fffd9df4b41e,Ferguson-Arellano,PLC,2235962561529813,VISA,06/2029,ONLINE,FAILED,887.54,USD,INR,2025-07-21T04:19:48,2025-07-21T05:22:48,MQkX,Environment sort race probably.,0,15e67b9c-0120-4efd-ad11-c323bb7781d6,198.71.156.25,"-27.4343,90.5719",0,NOT SETTLED,,8.88,878.66,2025-07-22T05:22:48,wallaceeric,2025-08-11T09:53:29.492109,False,NORMAL,False,True,True,False,False,odd_hour,False,63.0,1.0,1,1,0.010005182864997636,14.065610142630744,False,89.78454264453188,False,normal
ccdddfaf-3ad2-4a9c-a60c-48097aa89b35,df8cee8c-b0b1-4bf1-bfb4-af38ce925bec,6eec9219-3424-415d-b8fd-a8780f9f54cf,Jones-Patel,Ltd,3596374488239578,RUPAY,06/2026,OFFLINE,FAILED,2512.38,EUR,USD,2025-08-02T21:21:22,2025-08-02T21:30:22,kSTX,Yet whom effort group interesting thing.,1,3cccb998-bcfb-4b5d-8a85-835f564a39d0,33.37.73.115,"-55.8558,132.4552",0,SETTLED,,25.12,2487.26,2025-08-03T21:30:22,ojohnson,2025-08-11T09:53:29.493108,False,NORMAL,False,False,False,False,False,none,False,9.0,1.0,1,1,0.009998487489949769,276.0857142857143,False,92.63340210289674,False,normal
ece43061-c82f-48ac-b1a3-546078116503,19922129-05de-407f-8da5-0c0f8e67c40f,3092da1a-5898-4070-9f8e-45706e2d0446,"Adams, Hernandez and Wright",and Sons,2267625337338881,VISA,01/2027,OFFLINE,FAILED,2840.09,INR,USD,2025-07-29T23:51:39,2025-07-30T01:13:39,smOq,Best yet head better control.,3,57426598-51c1-4397-be21-64f685f7af5c,35.244.2.234,"-8.9957,-71.6279",0,NOT SETTLED,,28.4,2811.69,2025-08-01T01:13:39,wvaldez,2025-08-11T09:53:29.494073,False,NORMAL,False,True,False,False,False,long_duration,False,82.0,2.0,1,1,0.00999968310863388,34.593057247259445,False,94.86996198065738,False,normal
63cee512-b507-4a07-9d72-bfd09bb0e230,44c3e302-4481-48c1-8c2f-d61c31387d58,bf1ccae1-f7d6-46cf-bd67-a379e20ba292,Hoover-Morris,PLC,6011640479620772,MASTERCARD,06/2027,OFFLINE,FAILED,1361.55,INR,USD,2025-07-31T18:55:36,2025-07-31T20:41:36,iJIH,Buy various tend leave sound machine mother argue.,2,0fb5481e-49fe-4983-96ab-2446cd596ddc,175.31.204.234,"80.1065,-76.7782",0,NOT SETTLED,,13.62,1347.93,2025-07-31T20:41:36,kelly48,2025-08-11T09:53:29.494909,False,NORMAL,False,True,False,False,True,geo_far,False,106.0,0.0,1,1,0.010003305056736807,12.832704995287465,False,89.3133858651884,False,normal
35cafd6c-4798-495a-87cb-57c0425ae7a6,1d1099ae-6ce1-46b1-a7c3-8d44fb7076ff,0200b899-ddb4-42c9-a1c2-549250bd3a1a,Fleming Ltd,Group,30172404534852,AMEX,12/2029,ONLINE,FAILED,4850.8,USD,USD,2025-08-10T04:43:15,2025-08-10T05:22:15,xHwM,Represent billion miss machine performance truth police.,0,3ca307dd-ad7f-411f-b001-d40393717886,132.64.233.0,"-44.4499,-53.8983",0,SETTLED,,48.51,4802.29,2025-08-12T05:22:15,blairtiffany,2025-08-11T09:53:29.495954,False,NORMAL,True,False,True,False,False,high_amount,False,39.0,2.0,0,1,0.010000412303125258,124.06138107416879,True,72.35777238614871,True,high_amount_per_minute
92e889e5-425b-4423-9ac0-a3e21f8c18ba,a4180ca8-3d6a-43f7-b205-c0b0cd2e20ba,cf9e5cc7-6a6e-420b-92cf-5892567b174f,King Inc,LLC,2531587894891191,AMEX,12/2028,ONLINE,FAILED,4559.22,USD,INR,2025-08-07T08:40:15,2025-08-07T09:40:15,sXPw,Teach him level artist say high shake.,1,81d0435f-2157-4d7a-ab9a-e33533d8c0b8,29.77.74.220,"-6.9930,-50.3658",0,SETTLED,,45.59,4513.63,2025-08-07T09:40:15,ryan59,2025-08-11T09:53:29.496578,False,NORMAL,True,False,False,False,True,high_amount,False,60.0,0.0,1,1,0.009999517461320138,75.86056572379368,False,90.32006075009815,False,normal
697721b3-0df3-41e7-97f1-5c27889532b5,58988dec-f050-4ed8-855b-23a447162569,b1a03bcf-4ba3-4988-87eb-614b6f2372a8,"Brady, Ross and Bradshaw",Group,180045244784432,VISA,01/2027,ONLINE,FAILED,3654.43,EUR,EUR,2025-07-23T21:09:18,2025-07-23T22:07:18,wTJl,Rise hour level whatever several.,3,9957fcbf-91f1-4156-b21c-6d1112212bfb,140.75.224.17,"56.1394,163.6942",0,SETTLED,,36.54,3617.89,2025-07-25T22:07:18,graydenise,2025-08-11T09:53:29.497937,False,NORMAL,False,False,False,False,False,none,False,58.0,2.0,0,1,0.009998823345911675,62.898967297762475,False,84.52451599583583,False,normal
cd71ace0-9240-451f-a1a1-ca07039bc2bc,91c459de-ead6-4a2a-9588-4c428f0b439b,fd3bb16a-216a-4c4d-9941-3f34a27d854c,"Smith, Williams and Nguyen",LLC,346640766964114,MASTERCARD,10/2025,OFFLINE,FAILED,4796.18,INR,USD,2025-08-10T03:32:56,2025-08-10T04:33:56,gHcR,Leave six American material peace education now inside.,1,15a75509-684c-42c1-93f8-c85d0451b9e6,178.196.242.108,"18.2027,139.8817",0,SETTLED,,47.96,4748.22,2025-08-10T04:33:56,brownamber,2025-08-11T09:53:29.499163,False,NORMAL,True,True,True,False,False,odd_hour,False,61.0,0.0,1,1,0.009999624701324804,78.49721767594109,False,87.18308619116397,False,normal
9642c223-2c30-4fa8-bde5-6ef14a39ba0c,85bc6e7b-eaf9-4545-a678-540cac0eee63,094c2021-755f-4fcc-8ae4-a1080462804e,"Stokes, Schneider and Taylor",and Sons,2605018848336928,MASTERCARD,05/2029,ONLINE,FAILED,2723.11,INR,EUR,2025-07-13T03:18:34,2025-07-13T04:08:34,RtEM,Occur when key that.,1,400b00e3-991a-4b93-adc5-c21b75b9116c,142.106.9.167,"-35.3763,67.8760",0,SETTLED,,27.23,2695.88,2025-07-13T04:08:34,stephenlewis,2025-08-11T09:53:29.500696,False,NORMAL,False,False,True,False,False,odd_hour,False,50.0,0.0,1,1,0.009999596050104476,54.353493013972056,False,98.42639396237958,False,normal
89eeb64a-0d28-4a65-870d-b3f1e43700b8,b5ce2c2a-6802-40fc-a209-d434a99c4a69,c329c3e4-48a2-4ef8-b863-fa8cc6729a02,Hernandez-Duncan,Inc,36457363546797,RUPAY,01/2029,ONLINE,FAILED,2511.16,USD,INR,2025-07-18T00:08:29,2025-07-18T01:34:29,Eokt,At hold Mr authority.,1,d83c7a07-aa9a-4182-a16f-7062ed6a714c,196.55.150.230,"34.6416,-3.2046",0,SETTLED,,25.11,2486.05,2025-07-19T01:34:29,chad59,2025-08-11T09:53:29.504560,False,NORMAL,False,True,True,False,False,odd_hour,False,86.0,1.0,1,1,0.00999936284426321,29.16562137049942,False,99.15975488138322,False,normal
d6ce565e-84a6-4671-80fb-5edb33434c9d,865db848-c86c-46f3-af77-ea320fd41880,b95e4dda-b344-417f-8574-a790ae813f7f,Williams Group,and Sons,213104746608077,MASTERCARD,09/2025,ONLINE,FAILED,239.7,USD,EUR,2025-07-14T22:55:49,2025-07-15T00:54:49,pejH,Coach base protect season there their appear.,2,bdabc26f-2bf2-4209-b8e5-75adc4c34259,222.48.90.189,"-57.0717,75.3393",0,SETTLED,,2.4,237.3,2025-07-17T00:54:49,sethgarcia,2025-08-11T09:53:29.507163,False,NORMAL,False,True,False,True,False,long_duration,False,119.0,2.0,1,1,0.010012515644555695,2.0125944584382873,True,65.27815815943858,True,normal
ce73ff27-70ee-4db9-8277-de0042c8c6ae,f8b6a6d5-a0db-49a2-9d7c-a756f9b36c45,cafb9bb1-9081-4ab2-914a-4d58a6114bd3,Mcintyre-Eaton,and Sons,180013055064989,RUPAY,09/2027,ONLINE,FAILED,3656.31,EUR,EUR,2025-07-19T09:13:45,2025-07-19T11:08:45,oZXl,Address way administration note save benefit.,2,d437a75d-0a87-48c2-b18c-250f632d08a8,161.5.60.84,"49.1656,143.8670",0,SETTLED,,36.56,3619.75,2025-07-19T11:08:45,james21,2025-08-11T09:53:29.511341,False,NORMAL,False,True,False,False,False,long_duration,False,115.0,0.0,0,1,0.009999152150665562,31.76637706342311,False,81.22353906558727,False,normal
9655436a-facd-48a1-af31-0346dd557745,f4e98fbf-9595-44ba-a866-77c51c4a7334,fe1626c7-512b-4951-94d8-ad814d72c10a,Robinson Ltd,LLC,4328782967603184,AMEX,07/2028,OFFLINE,FAILED,2466.9,EUR,USD,2025-07-20T15:07:11,2025-07-20T16:31:11,mWfr,Style easy kitchen present.,2,ad97ac2e-3c94-43bf-8832-0523cb261893,111.45.206.139,"-20.2188,-160.7354",0,SETTLED,,24.67,2442.23,2025-07-20T16:31:11,sgardner,2025-08-11T09:53:29.514571,False,NORMAL,False,True,False,False,False,long_duration,False,84.0,0.0,1,1,0.010000405367059872,29.332936979785973,False,96.85470735148489,False,normal
a0a31cc2-0a76-41ac-b03b-cced1a60d69d,7831be7d-c927-49c9-80f4-2c496cb20502,93f7a488-bdae-470d-b247-22c76cfeccd9,"Beltran, Payne and Nicholson",Inc,3519245070156202,RUPAY,02/2030,OFFLINE,FAILED,2627.85,EUR,EUR,2025-08-01T16:46:08,2025-08-01T17:17:08,LqAe,Produce have sell amount art would month.,3,3fda437b-608f-459a-ae81-33871a2e41fd,131.143.0.34,"39.5995,16.7070",0,NOT SETTLED,,26.28,2601.57,2025-08-01T17:17:08,amy14,2025-08-11T09:53:29.517149,False,NORMAL,False,False,False,False,True,geo_far,False,31.0,0.0,0,1,0.010000570808836122,84.49678456591639,False,85.67109263143243,False,normal
fcd2eb47-aec4-4e38-9375-b76c94482fae,6e854699-6db4-45a3-90d5-0fd2c6f373b6,6b4b5c25-0a4d-40c1-8091-35aa225187db,Bell LLC,and Sons,576372527043,VISA,03/2026,OFFLINE,FAILED,508.08,USD,USD,2025-07-14T10:16:59,2025-07-14T11:32:59,lcHV,Day work close drive answer.,2,f596b398-11f0-4eab-98e4-78f1a08cbb9b,219.178.223.232,"-21.9722,-46.6068",0,NOT SETTLED,,5.08,503.0,2025-07-16T11:32:59,wparks,2025-08-11T09:53:29.524343,False,NORMAL,False,True,False,False,False,long_duration,False,76.0,2.0,0,1,0.009998425444811842,6.676478318002628,False,79.15639285221944,False,normal
1be3d566-78c4-421e-b5ed-17715c0129b5,a9b27572-2e93-4d0e-b65a-e8805e0eb70b,04fd5097-9b36-4174-a158-44fa4a26c229,Foster-Franco,LLC,4189111713609115523,RUPAY,09/2025,ONLINE,FAILED,1139.66,INR,EUR,2025-07-21T19:07:01,2025-07-21T20:31:01,vAUK,Best ground street law.,2,f415d487-ba0d-4581-9932-d0bb036842d4,184.150.224.199,"29.0990,48.6603",0,SETTLED,,11.4,1128.26,2025-07-22T20:31:01,xbrown,2025-08-11T09:53:29.526247,False,NORMAL,False,True,False,True,False,card_expiring_soon,False,84.0,1.0,1,1,0.010002983345910184,13.5512485136742,False,94.59703419679431,False,normal
faa1f6a0-febf-46a9-bb89-4b7aa4f8b957,22c6395d-6afd-4de5-87b7-501dd84a9987,5445a5a3-f9cc-4444-a801-639c6e7ad3c8,Perez-Anderson,Ltd,213108222084273,VISA,09/2028,OFFLINE,FAILED,2234.38,INR,EUR,2025-08-05T12:09:37,2025-08-05T13:25:37,szVB,On establish even day he issue.,3,7c5a7e64-2f9e-4bf9-a12e-873d53b68cb5,43.180.247.210,"-42.9797,-51.4989",0,SETTLED,,22.34,2212.04,2025-08-06T13:25:37,dterrell,2025-08-11T09:53:29.529100,False,NORMAL,False,True,False,False,False,long_duration,False,76.0,1.0,1,1,0.009998299304505052,29.361103810775298,False,94.54167891112428,False,normal
5ea81386-bf71-413d-8499-65d2fcddd89f,4536689b-fdca-4a5a-b61f-7d48ac7c9ecb,2668174e-c5cd-4d18-a9f2-238680eb19d6,Bradford-Holland,Ltd,4780023788902369,VISA,07/2026,OFFLINE,FAILED,3484.99,EUR,EUR,2025-07-22T16:57:06,2025-07-22T17:47:06,iJoT,Today dinner throw continue so pretty see.,3,7c278851-7d55-4c4a-83e4-d8b5a1111184,181.162.202.84,"-58.5437,-12.0811",0,NOT SETTLED,,34.85,3450.14,2025-07-23T17:47:06,thomas86,2025-08-11T09:53:29.530152,False,NORMAL,False,False,False,False,False,none,False,50.0,1.0,0,1,0.010000028694486929,69.56067864271456,False,88.0274256185021,False,normal
3259be52-fc70-4853-aa5b-d666e9d6297e,539b0744-07af-4e7e-9e4d-0ad66a6a2a7c,fd2c3668-2c3b-4182-a8f8-86c28bf1bfd3,"Russo, Gomez and Young",Ltd,180061462920970,RUPAY,12/2029,OFFLINE,FAILED,679.24,USD,USD,2025-08-02T09:45:39,2025-08-02T09:51:39,RxtL,Morning nor professional how increase north popular.,3,f2a2fb35-b6c2-44e8-abd1-87b3d47b8c14,223.198.59.52,"42.5365,110.4243",0,SETTLED,,6.79,672.45,2025-08-02T09:51:39,hrobinson,2025-08-11T09:53:29.539711,False,NORMAL,False,False,False,False,False,none,False,6.0,0.0,0,1,0.009996466639184971,111.35081967213115,True,71.36875651107363,True,high_amount_per_minute
2bcf4d19-4f56-4b6a-8b72-97bbd5a58837,db85397f-ac31-4197-99e9-0f67be0aead5,5ae7cb14-c898-4481-a7a8-1140dee8c4ee,Montoya-Hoffman,LLC,345206075518016,RUPAY,06/2029,ONLINE,FAILED,2861.13,USD,EUR,2025-08-07T17:29:30,2025-08-07T18:00:30,jMxy,Develop result win law.,2,d8fc8a93-8301-43a0-a709-382614c11b2d,135.34.154.55,"-89.6344,49.3946",0,NOT SETTLED,,28.61,2832.52,2025-08-08T18:00:30,wrogers,2025-08-11T09:53:29.541661,False,NORMAL,False,False,False,False,False,none,False,31.0,1.0,1,1,0.009999545634067658,91.99774919614148,False,99.1565149675119,False,normal
f9453e6c-2968-491b-b7aa-395730769398,80437995-10ea-4669-8c06-cffbe3d30a39,3ced5f23-e0b9-4740-a71d-208db53fa994,"Mcbride, Holmes and Combs",Ltd,5377758907606682,AMEX,11/2027,ONLINE,FAILED,2161.23,INR,INR,2025-08-02T22:59:21,2025-08-03T00:37:21,MhiF,To vote attorney.,3,afed62a0-6d56-420b-9fef-29150a337b68,192.189.137.87,"74.9738,-107.2706",0,NOT SETTLED,,21.61,2139.62,2025-08-05T00:37:21,donald98,2025-08-11T09:53:29.543558,False,NORMAL,False,True,False,False,False,long_duration,False,98.0,2.0,0,1,0.009998935791192978,22.030886850152907,False,83.51127367581607,False,normal
e4715734-456b-44a2-80c2-4fe57fde5403,5646f975-accd-4901-81f4-5e0ff7a273cb,7b6de125-b9bd-471a-8922-7013e6e0777b,"Lewis, Wood and Buchanan",Group,503883014543,VISA,10/2028,ONLINE,FAILED,1529.44,EUR,USD,2025-08-03T00:47:32,2025-08-03T01:10:32,oRRR,Charge stop chair traditional.,1,fbb43ce8-7805-4d85-81d8-7e385217ba02,144.86.150.46,"65.4263,155.5823",0,NOT SETTLED,,15.29,1514.15,2025-08-05T01:10:32,bartlettjudith,2025-08-11T09:53:29.545584,False,NORMAL,False,False,True,False,False,odd_hour,False,23.0,2.0,1,1,0.009997123130034521,66.2095238095238,False,93.41985938882542,False,normal
b097a098-0d9b-4e84-ad16-eb1de6b0fb18,a781c32b-6846-460e-8316-2719ed7ad6ad,609955a4-2ce6-491d-8c00-f8a0396dd39a,Parker-Washington,and Sons,2696613598704778,AMEX,07/2029,ONLINE,FAILED,3267.24,INR,EUR,2025-08-03T05:33:02,2025-08-03T06:23:02,RRoL,Create fine history but federal.,0,38b2e829-d920-429a-acb4-1f4bbd31824d,161.32.219.14,"7.6555,-145.7001",0,NOT SETTLED,,32.67,3234.57,2025-08-05T06:23:02,donald76,2025-08-11T09:53:29.548088,False,NORMAL,False,False,False,False,False,none,False,50.0,2.0,1,1,0.009999265435046095,65.21437125748503,False,95.68717000973389,False,normal
2b75fc74-d771-4730-a4ad-e1d46f1cfa9d,cf4b8ae3-ce61-42c9-8cec-7d36370f3eab,59ac75b8-71ab-4f67-8c71-2abd563d4d3a,"Bates, Bell and Martin",Ltd,4137511542065770,VISA,09/2025,ONLINE,FAILED,1053.6,INR,EUR,2025-07-24T13:59:26,2025-07-24T14:55:26,ejlv,Management tend put newspaper price course walk.,2,e796552b-26e9-43b0-957a-a5cf0462dc94,215.49.86.255,"-38.1343,-10.6944",0,NOT SETTLED,,10.54,1043.06,2025-07-26T14:55:26,elizabethschmidt,2025-08-11T09:53:29.552447,False,NORMAL,False,False,False,True,False,card_expiring_soon,False,56.0,2.0,1,1,0.010003796507213364,18.7807486631016,False,91.72406277899809,False,normal
7b379857-a315-4776-8f24-d59592563a04,31d78eb6-2b34-4905-8cec-a6856d9733f7,342f4eec-b468-476e-9abd-b27f1c74004f,Ewing-Holt,LLC,6525102177931216,VISA,10/2026,OFFLINE,FAILED,3441.57,EUR,USD,2025-07-21T02:06:46,2025-07-21T02:37:46,rWyk,Think nature significant shake picture follow manager.,2,eddb8374-46bd-4416-b536-814a65942b52,117.228.195.129,"-2.3512,-50.7837",0,NOT SETTLED,,34.42,3407.15,2025-07-23T02:37:46,srhodes,2025-08-11T09:53:29.554864,False,NORMAL,False,False,True,False,False,odd_hour,False,31.0,2.0,1,1,0.010001249429766067,110.66141479099679,False,94.21497576246836,False,normal
503533bf-0e61-4012-9e56-f39ca21fa64d,b32537ca-56cf-4091-8360-d97e074437aa,878f88ac-2120-4cab-ab8f-2c0de878e7c5,Johnson and Sons,Group,4954599391700902,AMEX,11/2028,OFFLINE,FAILED,4549.48,INR,EUR,2025-07-29T15:38:21,2025-07-29T17:10:21,jutd,Low surface deep international consumer him.,2,de50ff80-1e45-4ac7-b1a6-5b0b154f1b1e,136.72.232.30,"-15.7597,-84.1401",0,NOT SETTLED,,45.49,4503.99,2025-07-31T17:10:21,moorejeff,2025-08-11T09:53:29.555722,False,NORMAL,True,True,False,False,False,high_amount,False,92.0,2.0,1,1,0.009998944934366127,49.3971769815418,False,87.61213579553696,False,normal
d5926935-c159-42c3-8cae-95cf0cc52261,d8af04db-e6ff-425a-b75b-7bc390d1435b,40313184-55f7-4f5e-9835-31b6459fdce8,Flores-Mclean,Ltd,348248706357411,RUPAY,08/2029,ONLINE,FAILED,3754.34,EUR,INR,2025-08-08T05:37:08,2025-08-08T06:13:08,dcem,List and finish price southern.,3,a3f86b7f-2ff4-4195-adab-4679d27be122,198.152.57.81,"60.7634,145.7154",0,SETTLED,,37.54,3716.8,2025-08-10T06:13:08,erinlane,2025-08-11T09:53:29.557877,False,NORMAL,False,False,False,False,False,none,False,36.0,2.0,1,1,0.009999094381435885,103.9983379501385,False,91.24215257930257,False,normal
36743a29-f85c-4a33-9b64-0c760cdfa59a,1eb46302-33a9-49d9-9859-26d765abab44,f58ed32b-2c1d-43b2-b51f-17cb9e77234a,Gentry Inc,LLC,4191991800148,RUPAY,09/2025,ONLINE,FAILED,2637.12,EUR,INR,2025-07-31T20:45:00,2025-07-31T22:13:00,bPaI,Win say west half action if institution against.,3,7586ec86-1de9-4106-aa0d-9f584494162c,190.0.3.40,"-72.0407,-122.3842",0,SETTLED,,26.37,2610.75,2025-07-31T22:13:00,daniel58,2025-08-11T09:53:29.559340,False,NORMAL,False,True,False,True,False,card_expiring_soon,False,88.0,0.0,1,1,0.00999954495813615,29.933257661748016,False,94.9717325672429,False,normal
43731bc4-a42a-4717-8945-a912e87a4cda,d24d4405-f502-4374-80c1-745cffc98a90,403d78eb-b83b-45fc-aac2-eaa074e67608,"Hill, Tanner and Frazier",and Sons,5102600025915656,MASTERCARD,09/2028,OFFLINE,FAILED,3417.94,INR,USD,2025-08-08T06:05:11,2025-08-08T07:22:11,LNBo,Increase simple example edge audience candidate.,3,6698d1b5-cdab-4012-9f49-d55f15be7dc6,198.51.114.53,"22.0856,106.2525",0,NOT SETTLED,,34.18,3383.76,2025-08-09T07:22:11,zmoore,2025-08-11T09:53:29.575438,False,NORMAL,False,True,False,False,False,long_duration,False,77.0,1.0,1,1,0.01000017554433372,44.331258106355385,False,96.32314335733508,False,normal
aa796210-5c4f-4da5-88a8-2ec1256831da,42b53324-7c94-44e1-b718-1e50ccc25b0e,44d201b0-83ff-4caa-bc33-e76817c5f75d,Baker-Allen,LLC,4807793676166827,MASTERCARD,02/2026,ONLINE,FAILED,188.08,INR,USD,2025-07-25T19:21:14,2025-07-25T20:52:14,NLyw,Action new strategy quality inside doctor.,1,6b2a63cd-cc17-4797-ab80-88b658090adf,193.32.140.183,"58.3142,91.4645",0,NOT SETTLED,,1.88,186.2,2025-07-27T20:52:14,gary25,2025-08-11T09:53:29.616686,False,NORMAL,False,True,False,False,False,long_duration,False,91.0,2.0,1,1,0.009995746490854954,2.064544456641054,True,76.50479546464722,True,normal
06814817-1abb-4b9c-88b6-c98823fc9c63,001e12e9-224f-48c4-9f84-59c5b6df532f,2b59f08c-faae-4d30-806b-93fc117c8041,May-Ford,Ltd,180004097988665,RUPAY,01/2029,ONLINE,FAILED,4368.33,USD,INR,2025-08-10T20:25:24,2025-08-10T20:42:24,cpTD,Find successful everyone task growth.,3,6505bbd4-c3c1-4080-a822-08c6c647c5d8,147.68.85.160,"29.6884,44.2478",0,NOT SETTLED,,43.68,4324.65,2025-08-10T20:42:24,zdavis,2025-08-11T09:53:29.645167,False,NORMAL,True,False,False,False,False,high_amount,False,17.0,0.0,1,1,0.00999924456256739,255.4578947368421,False,82.55269282512862,False,normal
f70a76ed-5d14-4726-80dd-8b253f8b4789,6729b097-98b5-4ff5-9440-7da27e70d36e,c79a18bc-5b6e-41e8-bf36-34ff5a72646f,"Smith, Stevens and Reilly",Ltd,2698535776516674,VISA,12/2026,OFFLINE,FAILED,143.24,EUR,USD,2025-08-10T01:23:50,2025-08-10T03:16:50,EPmk,Let base easy level say improve movie.,3,04b876d4-8670-4d70-a530-22525f18769d,145.66.98.48,"-48.4780,28.9704",0,SETTLED,,1.43,141.81,2025-08-11T03:16:50,powersapril,2025-08-11T09:53:29.675561,False,NORMAL,False,True,True,False,False,long_duration,False,113.0,1.0,1,1,0.009983244903658196,1.2664898320070734,True,62.003516064669626,True,normal
7702eeeb-f295-40e8-be19-2174c2482b34,d9c0350c-4edb-4928-9df9-8312073f496d,76806d3b-5972-4e17-a858-ce13f8935e95,"Scott, Rodriguez and Kent",Group,4497340092869,VISA,04/2029,OFFLINE,FAILED,3548.38,EUR,INR,2025-08-02T17:52:56,2025-08-02T17:57:56,WBpp,Second walk I any.,0,24be7baa-fb0d-496f-bada-a80ed21fbedf,159.18.89.121,"21.7388,142.0392",0,SETTLED,,35.48,3512.9,2025-08-04T17:57:56,vmiller,2025-08-11T09:53:29.705023,False,NORMAL,False,False,False,False,False,none,False,5.0,2.0,1,1,0.009998929088767268,695.7607843137256,False,80.77895295852743,False,normal
66389b9e-e85f-47bc-b667-0337af27296a,15d85d39-2136-447c-9705-7505bb01f05f,2091bf33-8800-4c6f-ac32-acbb6e93a95e,Romero LLC,PLC,38721787679866,AMEX,12/2026,ONLINE,FAILED,2945.42,INR,INR,2025-08-04T23:17:00,2025-08-05T01:06:00,KHHb,Stuff consider later movement care standard even.,0,bebec316-348b-4be6-b8ed-783d87eda10c,133.204.125.205,"3.0542,-6.5512",0,NOT SETTLED,,29.45,2915.97,2025-08-06T01:06:00,rachel04,2025-08-11T09:53:29.706417,False,NORMAL,False,True,False,False,False,long_duration,False,109.0,1.0,0,1,0.009998574057350055,26.997433547204402,False,82.2142330156524,False,normal
55438fc9-bf61-41ac-97be-7ce6e24a72ea,8e8983ed-bd8b-4d82-9dea-60b2126f6093,66c28e4e-7dda-45dc-9a5f-10b4f7288e85,Pearson Inc,LLC,4062867814455936,AMEX,07/2030,ONLINE,FAILED,3019.96,INR,EUR,2025-07-17T12:45:00,2025-07-17T13:02:00,ODkU,Long build market when mind news.,1,15c1a847-85e6-469f-8cdd-043137097bde,131.40.213.195,"13.7382,-168.3727",0,SETTLED,,30.2,2989.76,2025-07-19T13:02:00,hgomez,2025-08-11T09:53:29.736242,False,NORMAL,False,False,False,False,False,none,False,17.0,2.0,1,1,0.010000132452085458,176.60584795321637,False,95.99240836922621,False,normal
