transaction_id,account_id,customer_id,merchant_name,store_name,card_number,card_type,card_expire_date,transaction_type,transaction_status,amount,currency,terminal_currency,timestamp_initiated,timestamp_completed,failure_reason_code,failure_description,retry_count,device_id,ip_address,geo_location,is_voided,settlement_status,voided_timestamp,banking_charge,settled_amount,settlement_timestamp,created_by,created_at,is_anomaly,anomaly_type
6be856a8-f061-4ad8-bba7-2a23ce8f7667,ec33942e-ea56-42cf-9e73-e63d4876017a,018970cd-116c-4323-afa5-ae125b4d3f2b,Davis-Larson,Ltd,6011915368112739,AMEX,01/2029,ONLINE,FAILED,1814.66,EUR,EUR,2025-09-01T02:26:56,2025-09-01T02:54:56,gOur,Message plant onto nice real arrive whether.,1,15e74d1c-3084-429e-8581-5f73e7cc5e56,142.115.55.113,"36.5226,-148.9169",False,SETTLED,,18.15,1796.51,2025-09-03T02:54:56,tmedina,2025-09-01T13:10:48.835933+00:00,False,NORMAL
3a30283d-f4de-46be-9068-fb13cfa7867a,e139a0b3-475e-4e37-b722-53d82094cf6a,beb70262-658f-4630-966f-6f2eb22e173b,Hodge Group,LLC,5329497555769687,MASTERCARD,05/2028,OFFLINE,FAILED,1975.29,INR,INR,2025-08-04T03:23:07,2025-08-04T05:05:07,GUrI,Speech value executive language really agree bit.,2,151d2ca8-31cc-4f38-8534-e3f7f9c5bcb8,199.236.80.7,"50.4432,-68.1419",False,SETTLED,,19.75,1955.54,2025-08-04T05:05:07,rmccoy,2025-09-01T13:10:48.804209+00:00,False,NORMAL
5719f056-9143-4cb7-972c-43bb0ebd9760,9280e71b-4158-4695-9a51-afee15cc0544,f8166c52-3dd7-4400-9877-ed9d8a24a961,Thompson-Stevens,Inc,4596614418810024,AMEX,07/2026,OFFLINE,FAILED,2293.4,INR,EUR,2025-08-17T16:40:51,2025-08-17T16:52:51,IMDC,Thank your statement join.,2,bc75273f-713d-4ee3-9741-b89e01ba72a2,159.133.139.42,"-85.9888,-160.0889",True,NOT SETTLED,2025-08-18T01:52:51,22.93,2064.06,,joseph33,2025-09-01T13:10:48.873073+00:00,True,voided_but_not_settled
f128f686-2064-44cb-a319-9c3f086089b9,6b6a9771-f3cc-49a7-ab3d-8540ebdb7a3d,c956c870-7ed2-40bf-b022-f839625d25c0,Wilson Inc,Ltd,4773849387319,AMEX,05/2026,ONLINE,FAILED,145.55,EUR,EUR,2025-08-07T08:31:45,2025-08-07T09:42:45,ACKR,Allow painting base cell American dark simply.,0,30740b58-665d-4a11-b150-e764096202ed,85.220.135.104,"11.2204,-86.9920",False,SETTLED,,1.46,144.09,2025-08-07T09:42:45,daniel69,2025-09-01T13:10:48.811219+00:00,False,NORMAL
d17797fa-6d7a-43a8-b19a-e0c4e9bec94b,aa96084c-1bac-4e29-bb2b-6e4a863cc0b9,729de309-f2a9-4c0e-a8b3-c2d86145a69a,"Andrade, Brown and Mitchell",Group,4030918610190661,AMEX,07/2028,OFFLINE,FAILED,4270.86,EUR,EUR,2025-08-19T07:16:36,2025-08-19T07:16:36,jVcd,Pm run behavior move show.,14,b4aa5490-416c-451b-abdc-f5b13fadf1f1,190.44.64.185,"12.8196,26.3379",False,SETTLED,,427.09,4228.15,2025-08-17T07:16:36,emiller,2025-09-01T13:10:48.884359+00:00,True,hidden_anomaly
82622678-2a1d-4768-9169-6b0d7ac96421,e82f7d9c-f91f-4447-8903-ffb812965b4a,3988ed1b-db36-4f9a-97e9-35882e67c348,"Hudson, Garcia and Rios",LLC,6532785038456786,AMEX,03/2030,ONLINE,FAILED,2981.99,USD,INR,2025-08-23T16:50:48,2025-08-23T16:52:48,Lgpj,State size arrive whole identify.,1,2970f6fe-55f7-4ed0-86a8-1c21362ec6a0,209.2.125.35,"53.7066,53.2620",False,NOT SETTLED,,29.82,0.0,,yfinley,2025-09-01T13:10:48.821095+00:00,False,NORMAL
a50d39c0-d81f-48f0-877f-000cdad59e92,01adaca7-b592-4997-8c34-6717bc8c27fa,fc1ece2c-f161-4f29-97f3-76dfa046d563,Evans-Blankenship,Inc,342765757291146,MASTERCARD,08/2027,ONLINE,FAILED,3408.02,EUR,USD,2025-08-23T02:22:18,2025-08-23T02:22:18,PsyC,Purpose carry thousand employee TV down body.,10,d4316d2c-487f-49b6-b96a-21a858528768,216.180.118.43,"-78.2917,-132.0494",False,SETTLED,,340.8,3373.94,2025-08-21T02:22:18,xhart,2025-09-01T13:10:48.876592+00:00,True,hidden_anomaly
99f791a6-c204-471d-a31d-5938d63229af,f7c86f52-e4ab-4062-a039-05cca076ba87,c87a9078-55b3-4553-9e07-1b54e5e6eea0,"Webb, Webb and Christensen",PLC,4344081567552655,VISA,05/2026,OFFLINE,FAILED,1632.21,EUR,USD,2025-08-31T06:26:29,2025-08-31T06:47:29,MeFv,Us factor level address interest statement want item.,2,f8f6b0e6-f486-4879-b27d-01690b76719d,19.250.119.150,"-48.7135,120.0373",False,NOT SETTLED,,16.32,0.0,,escott,2025-09-01T13:10:48.863330+00:00,True,duplicate_transaction
9d38be79-8fd5-4088-85b5-943927b5abf1,0d07e64a-e849-42ec-b2d2-493878362e5f,e9cdb8c5-a634-4afc-9e19-2a2733b2e2ac,Perez and Sons,Ltd,6011181864589215,RUPAY,07/2028,OFFLINE,FAILED,1646.7,USD,EUR,2025-08-08T17:55:28,2025-08-08T19:52:28,fifw,Present carry trouble remain clear also to.,3,96f79078-67d3-42d5-bdee-f6d5406cd10f,208.211.29.98,"30.8039,151.3574",True,NOT SETTLED,2025-08-08T23:52:28,16.47,1482.03,,phatfield,2025-09-01T13:10:48.869257+00:00,True,voided_but_not_settled
0a437221-15c5-4b0b-b135-dedfbf5c29f4,edf87331-106b-4667-b512-a4868bb1180f,6512226e-71b7-4cd5-b315-570bc0823619,Ferguson-Quinn,Group,30342889696449,RUPAY,08/2029,ONLINE,FAILED,4433.8,USD,EUR,2025-08-12T05:00:12,2025-08-12T06:42:12,Kvxc,Inside front drop remain.,0,a5115de2-028c-416d-b64c-3f2bb68a8bb4,173.67.64.33,"65.3228,-126.6272",False,NOT SETTLED,,44.34,0.0,,kyle47,2025-09-01T13:10:48.805136+00:00,False,NORMAL
719f2390-8d49-4a27-bc81-8e53e1718f65,74221b02-9048-4fe2-824e-c1b02f5303d5,7ebcd54b-6fc9-4520-939d-9e332ed16fba,Olson LLC,Ltd,4069482604882,RUPAY,09/2028,ONLINE,FAILED,173.73,INR,INR,2025-08-15T12:02:24,2025-08-15T12:06:24,KlBp,Return draw source same.,0,4bb8db73-62e2-4d34-a221-8d68fc8ca260,140.163.141.240,"-40.7862,-109.6796",False,SETTLED,,1.74,171.99,2025-08-16T12:06:24,quinnjulian,2025-09-01T13:10:48.801422+00:00,False,NORMAL
43e7905a-ecc4-42a1-aa2b-01a30df59605,12bf1a2c-e918-4e7f-952d-d6c111575547,862f64f8-e8f3-4ffc-9975-e1fa5f947450,Hill-Rose,PLC,4944618336285128762,RUPAY,04/2029,OFFLINE,FAILED,172.42,INR,EUR,2025-08-11T00:48:45,2025-08-11T01:42:45,BeZA,Resource author realize material different.,1,f28d93b5-4a7c-4f84-8574-df3dd4c480cc,36.174.212.149,"56.4957,59.1568",False,SETTLED,,1.72,170.7,2025-08-12T01:42:45,cindylee,2025-09-01T13:10:48.816617+00:00,False,NORMAL
fdf18763-f353-4b5c-af65-1dfb76318e22,80625240-a37b-414b-a258-c3cdea3f6153,99afa381-104b-455e-add8-623318097811,Romero-Romero,Group,6574040861266749,RUPAY,06/2027,OFFLINE,FAILED,3734.23,EUR,EUR,2025-08-09T21:45:20,2025-08-09T22:29:20,wKbY,Low wait economic new push four walk gun.,2,e70b69c1-4132-4a01-ab31-9f111226b90d,219.12.186.189,"1.6323,-5.4625",False,SETTLED,,37.34,3696.89,2025-08-09T22:29:20,dawsontyler,2025-09-01T13:10:48.803679+00:00,False,NORMAL
01a8ddfd-7026-48a8-acb8-29713f30358f,df1d2ecf-b91d-4b3e-bf72-7449bc102e6a,131acd55-c43b-4f55-9138-f490caaf2792,"Robinson, Beck and Beck",LLC,4101371242125321,MASTERCARD,06/2027,ONLINE,FAILED,3987.92,INR,EUR,2025-08-03T20:17:53,2025-08-03T20:17:53,yIJW,Organization guess onto pretty black.,20,8339bdba-8b21-4328-9bc1-f2ebcaa24170,193.116.218.132,"60.0345,-122.2998",False,NOT SETTLED,,398.79,0.0,2025-08-02T20:17:53,iramirez,2025-09-01T13:10:48.844623+00:00,True,hidden_anomaly
b34632c9-8365-45c9-ade1-c541053923f2,87cbe97a-65a9-4d08-9c4f-a970f485a700,889038d7-fe12-4d27-8edf-95e11e1bdfce,Jimenez Ltd,Ltd,4473103547381972,AMEX,03/2030,OFFLINE,FAILED,3976.29,EUR,INR,2025-08-25T09:59:10,2025-08-25T10:35:10,YoJx,Large top sport.,0,6c8300f2-c5df-436f-a82a-74a65f6cabce,143.145.105.244,"26.0192,82.9286",False,NOT SETTLED,,39.76,0.0,,scox,2025-09-01T13:10:48.871327+00:00,True,currency_mismatch
93c2e44d-db41-4d00-8b42-b8557ed52b1d,fa781597-dd12-4a07-814f-ecad82f2ec58,1a44596d-b43d-46cf-a0b3-d983a8863495,"Butler, Garcia and Peterson",and Sons,4727646019291115,VISA,11/2027,ONLINE,FAILED,2021.71,INR,EUR,2025-08-05T02:08:01,2025-08-05T04:00:01,WOrO,Lose teach exactly mind trial who participant.,2,43203bf9-b941-4710-ad99-d0ffd8e7b82d,199.227.120.120,"-59.0045,128.1571",False,SETTLED,,20.22,1920.62,2025-08-07T04:00:01,evansrichard,2025-09-01T13:10:48.854163+00:00,True,amount_mismatch
d935652c-0d82-4ab5-8b0c-ed975e253e6c,ffa6a098-dcd5-4791-b5a6-85ac15a27b87,1312d951-a42a-4388-942c-10ae4415de47,Meyers LLC,LLC,3540408239328442,RUPAY,05/2030,ONLINE,FAILED,3919.6,USD,INR,2025-08-17T13:43:52,2025-08-17T13:47:52,fLcF,Toward wind six hear lead adult civil.,0,bddb1405-7eff-4a02-b417-31a7b054a3d2,49.197.181.240,"-41.1774,-39.7227",False,SETTLED,,39.2,3880.4,2025-08-19T13:47:52,jamiechandler,2025-09-01T13:10:48.879168+00:00,True,duplicate_transaction
d935652c-0d82-4ab5-8b0c-ed975e253e6c,ffa6a098-dcd5-4791-b5a6-85ac15a27b87,1312d951-a42a-4388-942c-10ae4415de47,Meyers LLC,LLC,3540408239328442,RUPAY,05/2030,ONLINE,FAILED,3919.6,USD,INR,2025-08-17T13:43:52,2025-08-17T13:47:52,fLcF,Toward wind six hear lead adult civil.,0,bddb1405-7eff-4a02-b417-31a7b054a3d2,49.197.181.240,"-41.1774,-39.7227",False,SETTLED,,39.2,3880.4,2025-08-19T13:47:52,jamiechandler,2025-09-01T13:10:48.879168+00:00,True,duplicate_transaction
cc41d07b-fbfe-4216-a334-7c196fb7af66,f7356f76-4329-4ba6-89d6-c7cd559a4555,cf440f34-86cd-4536-a10c-9615a5f4a0c9,Reed-Jackson,Inc,6563316418719700,MASTERCARD,11/2025,OFFLINE,FAILED,4628.17,EUR,EUR,2025-08-03T06:02:15,2025-08-03T06:41:15,gRcL,Foreign that we education seven mother painting.,2,a7a3b8c0-0c85-4d2f-991e-17de9d13a591,189.132.81.47,"-74.8132,147.4065",False,SETTLED,,46.28,4581.89,2025-08-04T06:41:15,beverlyking,2025-09-01T13:10:48.823555+00:00,False,NORMAL
23afbbc7-792a-4ea5-992d-0c41d7787c74,f6dac4cb-126c-4c9d-b1ef-aeb013e7cd84,90140652-8819-41b1-b16c-0119c66cab82,"Ho, Reed and Cochran",Ltd,3586222331414017,RUPAY,03/2028,OFFLINE,FAILED,1215.42,USD,EUR,2025-08-23T05:06:56,2025-08-23T05:07:56,oIxf,President trial ready.,3,35e21cd7-69e1-4034-9a1e-5c88c576b67b,143.244.226.83,"-67.8640,-175.5148",False,NOT SETTLED,,12.15,1154.65,,justin82,2025-09-01T13:10:48.853371+00:00,True,amount_mismatch
18912a79-70b8-4422-afb1-b0d0b8ba1691,e6c8b94c-6941-465d-b11f-f2d0becff4c9,d1b053eb-32df-4ac5-8288-4718ba6f9fae,"Mendez, Lewis and Miller",LLC,3594650524300033,AMEX,02/2030,ONLINE,FAILED,3438.44,INR,USD,2025-08-30T13:34:40,2025-08-30T13:42:40,abrT,History attack all everybody culture fast.,0,384286fe-315b-4d19-a44b-4eda387a39ac,211.248.195.88,"81.1872,141.0177",False,SETTLED,,34.38,3404.06,2025-08-31T13:42:40,lvasquez,2025-09-01T13:10:48.834092+00:00,False,NORMAL
6bec5f81-5df6-49d7-82ed-d7aac34a021a,641127e5-a53b-4ae7-ab22-a231c74a9508,1b9a5beb-8d47-4a2b-9e7b-8192bfb5b9a8,Jennings Ltd,Inc,5270688412988929,MASTERCARD,09/2026,ONLINE,FAILED,4397.82,USD,INR,2025-08-02T22:13:48,2025-08-02T23:24:48,ZQcF,Realize whole condition trouble soon.,1,a131b64f-8811-4de8-8abf-67fbed5c4a72,141.69.80.153,"34.9618,72.3194",True,NOT SETTLED,2025-08-03T07:24:48,43.98,3958.04,2025-08-03T23:24:48,marylewis,2025-09-01T13:10:48.871850+00:00,True,voided_but_not_settled
23672873-37ce-4354-a42d-58610cac5ef9,82c86a4f-9579-40ee-8cc1-2ce4d29d88ef,77f8bd8b-a816-44ab-90c5-44fdcdd800e9,"Ramsey, Nichols and Craig",Ltd,501861750559,VISA,04/2030,ONLINE,FAILED,2130.25,USD,EUR,2025-08-14T00:36:00,2025-08-14T02:08:00,JvXY,Ground rather cost argue draw cut heart.,2,1eeb2a44-6ade-4f09-9c33-b0612698dbac,83.216.12.251,"26.9129,-30.9137",False,NOT SETTLED,,21.3,0.0,,ogates,2025-09-01T13:10:48.839588+00:00,False,NORMAL
c74938b2-181c-4da2-b21f-39bd031e7255,a675e542-b46e-4f6d-8259-a48fe5d914c6,18dd9403-31af-472f-bcec-282d02ddd5f2,Buchanan Group,PLC,5291382744015156,MASTERCARD,03/2028,OFFLINE,FAILED,1524.97,USD,EUR,2025-08-29T14:45:01,2025-08-29T16:43:01,lSGP,Else gas enter seven radio.,3,2034f891-35db-4b1b-b728-70b317a30f83,71.47.57.222,"-51.4744,-33.2257",False,SETTLED,,15.25,1509.72,2025-08-31T16:43:01,omar64,2025-09-01T13:10:48.826448+00:00,False,NORMAL
908a1b4f-4b61-4cfc-a486-a67bfd050a4d,8eedca58-1b37-4a44-b8d4-03d042a1f0cd,07f80a02-f548-4285-a736-9f506e669f10,Ruiz-Ortiz,LLC,4749086433644,AMEX,08/2027,OFFLINE,FAILED,110.08,EUR,USD,2025-08-04T11:14:44,2025-08-04T12:12:44,zgEr,Ago no friend live resource senior history.,0,4b0bfb3d-3a0e-46d1-a110-d94f506a75df,167.216.69.165,"26.7207,-172.4087",False,SETTLED,,1.1,108.98,2025-08-04T12:12:44,harrisdavid,2025-09-01T13:10:48.868660+00:00,True,currency_mismatch
0871c2c4-1935-4100-b32f-099d8e07895a,236a99b7-cb39-4ffc-9577-8ab69e44e322,aedb6c1c-5d8d-441f-aba3-a83da887de80,"Tate, Casey and Ramos",Group,4610699918963092425,MASTERCARD,08/2028,OFFLINE,FAILED,1567.54,EUR,INR,2025-08-16T23:31:28,2025-08-17T00:45:28,gZuC,Political practice decade health fight.,2,3ee5c517-f1a7-427e-b150-041d3e7ca302,113.88.237.121,"20.2351,32.4708",False,NOT SETTLED,,15.68,0.0,,milesjonathan,2025-09-01T13:10:48.838728+00:00,False,NORMAL
b1c1fcd1-43a9-4468-97a7-2ad075530bb5,31bc2026-4652-4a9c-8afb-cd25d0534942,86f17d63-9ee8-413d-bfde-ffb8b5e7c3b9,Jordan Group,Ltd,6508566109357461,MASTERCARD,02/2026,OFFLINE,FAILED,4018.9,EUR,EUR,2025-08-18T06:05:52,2025-08-18T06:09:52,IpgL,Attorney open soldier explain write.,2,1d2dd4a9-6902-420b-9a6a-441337efba39,134.132.247.222,"64.3357,79.0925",False,NOT SETTLED,,40.19,0.0,,mgray,2025-09-01T13:10:48.825005+00:00,False,NORMAL
32d10675-2377-4c08-8db7-2b0d3494a72d,2329c40e-3372-4e60-87f0-2f471ff75b4e,f4083955-104e-437e-a494-dbeffaa9fd5e,"Schultz, Nelson and Sanchez",and Sons,374116764192664,AMEX,10/2027,OFFLINE,FAILED,932.71,USD,USD,2025-08-06T21:44:03,2025-08-06T21:59:03,AXca,Walk media discussion find might argue.,1,b4475d08-214b-4c0d-85e7-bbba9f5086d4,121.43.37.254,"-76.4667,-151.0382",False,SETTLED,,9.33,923.38,2025-08-06T21:59:03,ekane,2025-09-01T13:10:48.841417+00:00,True,duplicate_transaction
2127a3d8-b257-4a26-8007-bcc97278a65f,ef8b8a91-7ff8-4b49-a103-f8cd8cd2e19b,dadff471-8253-4f03-8dc6-cbe28a59ca79,"Sullivan, Rodriguez and Dudley",and Sons,4425118188672652,RUPAY,03/2027,ONLINE,FAILED,3303.81,INR,INR,2025-08-18T02:30:47,2025-08-18T03:28:47,lgwL,Lead statement threat body.,1,732c95e8-4009-42ca-8db6-f12c7c8a2ac7,162.2.23.59,"30.2951,-19.7580",True,NOT SETTLED,2025-08-18T08:28:47,33.04,2973.43,2025-08-19T03:28:47,reedrobert,2025-09-01T13:10:48.882936+00:00,True,voided_but_not_settled
fdf445c6-8567-488c-9da0-22bcef1802fa,d211482e-b8a2-4a80-960e-a4a3ea4b9539,f65cce9b-24ab-40fe-9dea-65e0b7184e1e,Kim-Alexander,and Sons,4062696454795727,RUPAY,03/2030,OFFLINE,FAILED,509.44,INR,INR,2025-08-11T02:43:54,2025-08-11T03:12:54,Nvcr,Everyone worry mother hotel save major.,3,b0ef81b6-a3e8-4306-88ed-1d8f475b1c6c,195.202.231.201,"-11.4711,-147.7332",False,SETTLED,,5.09,504.35,2025-08-13T03:12:54,jason48,2025-09-01T13:10:48.825810+00:00,False,NORMAL
e401019d-65b5-467b-b916-c290353aff2d,91a9f6ce-0a0e-4d47-a09d-5fbca552ca97,29af63ef-b48e-475b-8918-5043d5fb7797,Cohen Group,LLC,4840908525830,RUPAY,12/2025,OFFLINE,FAILED,1252.2,USD,EUR,2025-08-19T02:00:05,2025-08-19T03:07:05,qItN,Source left per pretty.,0,bacdbd0e-19dc-4da7-bc92-13b28af0fc1e,211.134.232.161,"-89.0798,-10.8125",False,SETTLED,,12.52,1239.68,2025-08-19T03:07:05,wmoody,2025-09-01T13:10:48.860973+00:00,True,duplicate_transaction
3f1cd552-c0d6-4861-96ee-bbdf1ce36398,b4fe9bbb-a6c7-40c6-86a9-204fe03a637a,544df78c-f768-4b28-ac43-29e8cb6eaf87,Thomas-Cobb,LLC,3578925376145748,RUPAY,08/2028,OFFLINE,FAILED,907.08,INR,EUR,2025-08-20T22:55:38,2025-08-20T22:55:38,ppop,Whether south would school operation scientist.,11,19846c06-8d04-4072-b441-c98569dd2115,145.72.89.117,"-46.9361,-122.9392",False,SETTLED,,90.71,898.01,2025-08-18T22:55:38,carol49,2025-09-01T13:10:48.885003+00:00,True,hidden_anomaly
8fab3f68-74c7-4f99-ac9f-933a536a122e,30f01b4c-af0d-429d-9c2b-a3fd43ab8bc9,453e9d48-dd00-4d1c-8027-15aeea521798,Thomas and Sons,Ltd,213159163513879,AMEX,06/2030,OFFLINE,FAILED,1114.6,EUR,INR,2025-08-16T10:16:55,2025-08-16T11:36:55,cGqt,Ability area language anyone.,3,dc33b491-7a85-4b88-ad69-aaa90629d0eb,188.54.65.96,"-9.6199,47.2961",False,SETTLED,,11.15,1103.45,2025-08-18T11:36:55,mparsons,2025-09-01T13:10:48.832899+00:00,False,NORMAL
fed9d4c7-324f-4568-8483-240f5c634838,6f48c165-62ae-4969-a787-b27b152268e3,70916a18-2e62-4aee-8c95-9e69676d8f58,Payne-White,Group,3535132813149035,AMEX,02/2030,OFFLINE,FAILED,286.05,EUR,INR,2025-08-30T01:45:44,2025-08-30T01:46:44,ISyo,Kid consumer mean same.,2,a77ab91b-0b8a-4469-8f10-4f6e33f06355,199.15.56.44,"77.5771,52.0317",False,SETTLED,,2.86,283.19,2025-09-01T01:46:44,sarah91,2025-09-01T13:10:48.830623+00:00,False,NORMAL
a6c28b73-6596-4422-96d0-df43671a081e,eeb03efb-e7e1-4827-875f-7bc8a63801b4,086885c5-d6a6-4405-9751-6448f0cb4a58,Hall-Baker,PLC,3561759298021474,RUPAY,10/2027,OFFLINE,FAILED,4053.66,EUR,EUR,2025-08-29T08:54:40,2025-08-29T09:36:40,mWTU,His conference owner international Republican it.,0,f1c71f6a-c6b4-46b4-b2e2-9c1d6776d20c,148.14.14.119,"-11.5067,-152.6418",False,SETTLED,,40.54,4013.12,2025-08-30T09:36:40,htodd,2025-09-01T13:10:48.862456+00:00,True,duplicate_transaction
1bb535d1-d975-4b0b-953c-0ea191a2f663,3bb5a219-fbdb-4bd9-8de3-bcede870989d,1294112f-8164-41ac-a741-421d96c04fc9,Perez Ltd,and Sons,4907096924987930,AMEX,10/2028,OFFLINE,FAILED,4983.71,EUR,INR,2025-08-11T01:51:58,2025-08-11T02:19:58,qBpi,Ago approach yeah nation entire natural recent.,3,f6bcd55f-1af2-4775-aae8-b6f21dd3a9dc,36.74.229.242,"-46.3483,79.8199",False,SETTLED,,49.84,4933.87,2025-08-11T02:19:58,rogerswendy,2025-09-01T13:10:48.813717+00:00,False,NORMAL
395b1bb8-06db-4d39-8d9d-d82b6197b46f,f98433c2-1658-452e-9e92-89907f4b8554,7134a1a4-d416-431a-aa37-2c41770676a0,George Inc,Group,574256223052,RUPAY,06/2029,OFFLINE,FAILED,3900.16,USD,EUR,2025-08-10T11:06:48,2025-08-10T11:10:48,sAIv,Whom half economic among against scene far.,1,87edb905-8fa3-48c5-a89c-c5c3d071e741,218.212.191.57,"19.5378,-129.9177",False,NOT SETTLED,,39.0,0.0,,noahcurry,2025-09-01T13:10:48.796130+00:00,False,NORMAL
72480855-9e9b-4169-a854-ffd363bc7206,e02b5224-4be4-416c-a23b-4af332b9ec90,602e69c4-eb3b-40b0-9748-26caba202a08,"Woodard, Parks and Landry",Ltd,4593780436052767,MASTERCARD,04/2028,OFFLINE,FAILED,165.86,USD,EUR,2025-08-30T10:35:38,2025-08-30T11:26:38,OhQt,Should article benefit discuss.,2,f09c6f21-a1e1-4810-bae9-905290189784,173.13.46.218,"7.6799,7.8530",False,SETTLED,,1.66,164.2,2025-08-30T11:26:38,smithjesse,2025-09-01T13:10:48.849209+00:00,True,currency_mismatch
9681c12e-0d98-49c8-8237-abe24acfc257,760a41dd-0c90-4286-87ee-c8a216d61769,022ca965-84e2-4111-a03b-6ce1433b385e,Barrett-Brown,Group,379715849712951,AMEX,01/2028,OFFLINE,FAILED,1419.64,INR,EUR,2025-08-28T16:24:06,2025-08-28T18:04:06,vxLE,Turn whom case left.,0,0497291d-573a-4eb5-9962-0b0825e04c8e,214.175.48.28,"20.7488,36.0459",False,NOT SETTLED,,14.2,0.0,,jamesjoseph,2025-09-01T13:10:48.818185+00:00,False,NORMAL
a6c28b73-6596-4422-96d0-df43671a081e,eeb03efb-e7e1-4827-875f-7bc8a63801b4,086885c5-d6a6-4405-9751-6448f0cb4a58,Hall-Baker,PLC,3561759298021474,RUPAY,10/2027,OFFLINE,FAILED,4053.66,EUR,EUR,2025-08-29T08:54:40,2025-08-29T09:36:40,mWTU,His conference owner international Republican it.,0,f1c71f6a-c6b4-46b4-b2e2-9c1d6776d20c,148.14.14.119,"-11.5067,-152.6418",False,SETTLED,,40.54,4013.12,2025-08-30T09:36:40,htodd,2025-09-01T13:10:48.862456+00:00,True,duplicate_transaction
8ab1217c-8782-4eef-b00b-241efe6092fe,7391a3e1-58c5-40aa-b20d-82f755e1c68b,9542e574-818b-4b7b-8ed9-0de12c28033e,Cervantes-Ferguson,LLC,4940156945775661,AMEX,11/2026,OFFLINE,FAILED,2159.21,EUR,EUR,2025-08-16T03:55:55,2025-08-16T05:44:55,DrbF,Speak dinner back receive.,2,755d2613-62af-40a5-b7da-96835bd3cc2f,208.3.36.59,"40.4922,-88.9445",False,SETTLED,,21.59,2137.62,2025-08-16T05:44:55,micheleturner,2025-09-01T13:10:48.802852+00:00,False,NORMAL
461d17eb-98bd-4afc-90a8-a5e4fef59027,764644b1-62b3-47b5-8090-a573f7de5374,c28cbc33-92dd-4716-bc93-d6ef7bd107f9,Brown and Sons,Group,3531647097786420,AMEX,05/2029,OFFLINE,FAILED,2081.26,EUR,USD,2025-08-31T14:23:34,2025-08-31T16:15:34,AnjN,Agency win amount authority.,2,03000a6d-c59d-4642-8e61-9cfdc637e42a,170.71.72.237,"4.9348,-100.5854",False,SETTLED,,20.81,2060.45,2025-09-01T16:15:34,chad09,2025-09-01T13:10:48.847123+00:00,True,currency_mismatch
c7c075ff-1b54-4ca5-b63e-3a245b7e991a,3ad0de10-a22e-474e-ab6c-8f2dd1aeb970,693d345c-f2ba-4ad6-9ae9-275f03f79d5f,"Lawrence, Fernandez and Walsh",PLC,343506249661994,RUPAY,08/2027,ONLINE,FAILED,2322.14,USD,INR,2025-08-06T22:30:44,2025-08-06T22:33:44,kMcw,Get action everyone wonder too.,0,96d6a0ad-c33a-4a44-ae31-37993c38107c,34.112.239.98,"19.4692,3.8883",False,NOT SETTLED,,23.22,0.0,,narnold,2025-09-01T13:10:48.836795+00:00,False,NORMAL
b51e2bb4-d301-4af8-b33b-96ffde69bfe7,9652fd75-c872-45a9-a95c-9f438dda1703,f7816938-485e-4038-b219-2a7fd6288a6c,Sandoval-Hart,LLC,370636125968928,MASTERCARD,11/2029,ONLINE,FAILED,1519.38,INR,INR,2025-08-13T06:37:06,2025-08-13T08:35:06,IKiO,End drug owner kid economic.,3,2eb8e0d9-ceca-436b-be95-604f6ae6ae93,132.197.173.45,"17.2252,141.4921",False,NOT SETTLED,,15.19,0.0,,mary46,2025-09-01T13:10:48.822634+00:00,False,NORMAL
3d94b14f-bba8-48ad-b261-e5d3f68e04a1,8a035be6-494a-4d6a-840c-9d92afdc0ff1,839861b3-3e04-47fa-bd68-17259c3aef0b,Gutierrez-Garcia,LLC,4960451392360,AMEX,10/2027,ONLINE,FAILED,1910.52,EUR,EUR,2025-08-18T21:38:02,2025-08-18T23:33:02,eGaH,Each military course after improve hospital.,3,d7ee2eaa-6f94-485e-ba0c-74c2657f894a,159.116.181.126,"37.8354,-128.7965",False,SETTLED,,19.11,1891.41,2025-08-18T23:33:02,miranda23,2025-09-01T13:10:48.869839+00:00,True,duplicate_transaction
5b72765f-8349-4f63-ab26-430a7d174925,211b67a8-c294-4885-a99b-ee5e63305b95,eed1dcc3-3f2b-4b68-b311-09865daf5490,Hernandez and Sons,PLC,5210674720142592,AMEX,06/2026,ONLINE,FAILED,4591.5,INR,USD,2025-08-19T17:11:24,2025-08-19T17:33:24,Qxkx,Hospital chair off focus stage for physical.,2,0cfa4de4-1b0c-47c3-aef1-b4b16b1a852c,9.149.96.9,"-9.8992,-92.3285",False,SETTLED,,45.91,4545.59,2025-08-20T17:33:24,rjones,2025-09-01T13:10:48.860281+00:00,True,currency_mismatch
29e4920e-ce95-4262-a6d2-d9c3ae80dd0c,5a357bb1-c03e-4efe-910c-3b1642ffdc1d,c8650c1d-653f-4ed2-bdb5-7e6d34e5b8f7,Mcintosh-Hart,Ltd,30136160844581,RUPAY,01/2030,ONLINE,FAILED,1045.19,EUR,EUR,2025-08-16T04:18:22,2025-08-16T04:18:22,MtzI,Join watch nice.,17,c624b041-8a19-46f2-a061-294ad9d6253e,89.161.85.208,"-22.2694,62.0368",False,NOT SETTLED,,104.52,0.0,2025-08-14T04:18:22,ytrevino,2025-09-01T13:10:48.845906+00:00,True,hidden_anomaly
